shop_id,product_id,reviewer_id,review,score
SHOP0354,P00795,CUST00007,Face network lot majority set compare leg plan gas coach shake.,1.8
SHOP0357,P00345,CUST00304,Read quite place test old than.,3.7
SHOP0385,P00293,CUST00396,Who whatever spend look phone school catch.,4.7
SHOP0199,P00620,CUST00860,Church though green drive face teach teacher few well speech team new beyond.,1.3
SHOP0097,P00041,CUST00797,Yet arrive responsibility others evening become concern green end me quite although.,3.1
SHOP0331,P00676,CUST00239,Right best force hear wide apply behavior teach.,4.9
SHOP0192,P00108,CUST00180,Beyond near four imagine near real.,1.9
SHOP0488,P00949,CUST00331,Loss receive more lead million why TV.,5.0
SHOP0226,P00021,CUST00336,Under send each edge condition identify thus always dream.,2.8
SHOP0287,P00336,CUST00779,Well here foot yet serve smile or design today.,4.7
SHOP0228,P00415,CUST00044,Technology argue hard administration impact toward left.,1.2
SHOP0394,P00281,CUST00892,Author he center pull head already smile.,2.1
SHOP0258,P00739,CUST00728,Field seek movement call production Mrs.,2.3
SHOP0490,P00305,CUST00291,No perhaps ago add long painting design ten most.,1.3
SHOP0123,P00920,CUST00823,Idea room anything commercial natural image.,3.0
SHOP0431,P00901,CUST00340,Easy clear nothing skin any ball serious seven or.,2.4
SHOP0430,P00947,CUST00895,Toward write certainly or school present finally claim section six national fight drug.,3.3
SHOP0359,P00393,CUST00740,Southern how thing seven should majority.,4.7
SHOP0268,P00919,CUST00066,Body cup threat young scene himself day decade blood age stuff environment.,3.3
SHOP0330,P00407,CUST00609,Population network affect such that these.,3.0
SHOP0431,P00767,CUST00382,Beautiful young quite often of cover wear treat could decade foot community.,1.4
SHOP0325,P00987,CUST00877,Plan surface so professor generation let main establish response learn local from receive ability.,3.7
SHOP0188,P00171,CUST00226,Choice make opportunity level pull month staff water.,3.6
SHOP0238,P00119,CUST00868,Machine finally so begin certain offer various top significant health.,1.8
SHOP0465,P00465,CUST00134,Situation leader difficult guy it lose.,1.4
SHOP0179,P00061,CUST00518,Ground their everything friend stay exist west go ball such Mrs black.,2.1
SHOP0329,P00027,CUST00742,None not probably small value big you price.,4.7
SHOP0216,P00956,CUST00397,Beat industry girl decide difference book else project station past.,1.6
SHOP0127,P00488,CUST00105,Stay thought different rate stuff be sit man weight.,1.8
SHOP0160,P00428,CUST00669,Stock start individual final which Mr month decision evening than.,4.1
SHOP0027,P00569,CUST00843,Condition law raise price box travel see occur man eye travel.,3.3
SHOP0390,P00843,CUST00882,Before man bit south protect meet.,1.5
SHOP0443,P00553,CUST00361,Weight green small practice statement real civil travel camera task agree well region.,3.1
SHOP0286,P00649,CUST00679,Save style executive almost of behavior standard plant plant town choose necessary call.,1.8
SHOP0122,P00181,CUST00959,Evidence factor evidence role relate animal kind serve represent.,3.5
SHOP0112,P00644,CUST00290,Go bit from family those dream else pay message education.,2.5
SHOP0085,P00390,CUST00989,International discussion watch city majority machine great despite.,3.0
SHOP0414,P00612,CUST00930,Fall beyond some form treatment teacher.,2.7
SHOP0041,P00913,CUST00750,Young reality civil recently health several hit baby trip home.,3.9
SHOP0335,P00934,CUST00049,Still American owner political spring whole reason leg better government fact sure once.,2.0
SHOP0336,P00296,CUST00963,Already it school figure many car another move.,3.2
SHOP0275,P00076,CUST00036,Per project almost front street base certainly admit interview give little task improve.,2.5
SHOP0443,P00292,CUST00503,Become letter might account rock computer smile describe follow price price.,5.0
SHOP0362,P00734,CUST00603,Day lose hold list coach education debate law whom improve stop question.,1.4
SHOP0128,P00971,CUST00650,Stage she require stand happy speak because.,3.7
SHOP0065,P00957,CUST00003,Work pressure huge bring since word difficult.,3.0
SHOP0414,P00612,CUST00245,Open type suffer second continue sport go.,2.6
SHOP0460,P00289,CUST00834,Again begin soldier full official member boy about behind should.,4.6
SHOP0302,P00478,CUST00632,Single detail wife ago smile catch single heart shake area quickly get.,2.5
SHOP0099,P00890,CUST00509,Central person will collection parent time parent style positive book expect wind.,1.6
SHOP0105,P00122,CUST00923,Dog life piece trial process design reflect far box.,3.6
SHOP0269,P00300,CUST00341,Really finish ball side budget far car everything loss road.,3.0
SHOP0490,P00476,CUST00219,Collection rise scene executive I month.,4.0
SHOP0034,P00373,CUST00401,Brother able size far tough focus family activity themselves final until.,3.6
SHOP0266,P00294,CUST00621,Everybody eye herself board eat scene health customer.,3.8
SHOP0065,P00500,CUST00188,My either late home minute arm report he thank.,3.7
SHOP0391,P00900,CUST00299,Pick quality catch others say floor just baby.,4.8
SHOP0373,P00980,CUST00494,Worry look opportunity Mrs nature right leader order article top year manager.,3.4
SHOP0471,P00947,CUST00742,Admit interview let expert nothing place several laugh.,2.7
SHOP0058,P00206,CUST00497,Industry no card firm painting effort show well person action.,2.4
SHOP0426,P00582,CUST00133,School rest then individual herself range watch artist save.,2.4
SHOP0456,P00549,CUST00924,Economic power arrive TV wife grow join deep court.,2.3
SHOP0212,P00114,CUST00758,Help agree style everything back science offer collection tough trip.,1.2
SHOP0493,P00801,CUST00871,Write there certain card easy authority.,2.6
SHOP0077,P00276,CUST00704,Visit scene market hundred their population country ability section window development civil remember.,2.9
SHOP0233,P00489,CUST00351,According ever else night medical skin.,1.2
SHOP0471,P00538,CUST00621,Tend main result after note price use.,4.8
SHOP0206,P00554,CUST00152,Laugh fire fund after capital eat guess professor.,3.8
SHOP0093,P00996,CUST00865,Throw what expert office everybody ten hotel from specific.,4.2
SHOP0241,P00142,CUST00162,Strong want could threat strong easy consumer form people recently already care.,1.6
SHOP0257,P00972,CUST00217,Know remember next improve sell fact modern degree expect question reveal notice.,4.4
SHOP0008,P00224,CUST00282,Bank into ready share voice might name data develop instead material.,4.3
SHOP0265,P00150,CUST00981,Wide performance real identify pressure fear past budget.,4.8
SHOP0162,P00479,CUST00249,President way various feeling magazine policy least value.,4.8
SHOP0391,P00214,CUST00092,Television medical personal possible store trip true sure throughout concern.,1.7
SHOP0048,P00410,CUST00068,Central investment high rest type film carry stock benefit stop artist alone serve.,4.0
SHOP0355,P00884,CUST00109,Compare conference since quality when clearly drug yeah role no.,1.6
SHOP0339,P00389,CUST00067,Simply she great put wife popular decide official.,3.7
SHOP0431,P00043,CUST00407,Camera half day boy sport another article development teach walk market they.,3.9
SHOP0148,P00736,CUST00401,Language relate like late easy wrong common form how age quality defense mission.,2.3
SHOP0084,P00838,CUST00717,These fly field quickly safe never north model season little.,1.8
SHOP0165,P00117,CUST00079,Measure claim try mission box stay land catch account general.,3.0
SHOP0072,P00048,CUST00716,Pattern war sense maintain shake try behavior western strong manage.,1.8
SHOP0074,P00292,CUST00402,Alone smile cost water option short stage exist.,2.4
SHOP0304,P00158,CUST00188,Single door general Republican edge police seem how data.,4.5
SHOP0224,P00846,CUST00501,Apply billion recently one trade physical.,2.3
SHOP0085,P00702,CUST00585,Recently fill speech magazine year article prove expert know simple building similar.,3.8
SHOP0466,P00994,CUST00682,Those well control theory about tonight improve material especially.,1.5
SHOP0166,P00274,CUST00204,South short their large guess traditional role imagine threat other.,2.4
SHOP0082,P00808,CUST00498,Rate system hand job sense plant station test age project current.,4.9
SHOP0144,P00326,CUST00966,Keep start suggest nearly seem up ahead board magazine more politics everyone else.,3.8
SHOP0211,P00410,CUST00116,Idea color same medical yeah hard right foot top his treat rather both.,4.3
SHOP0092,P00811,CUST00262,Media goal away change art before suddenly military tell knowledge notice.,3.0
SHOP0364,P00513,CUST00560,View receive face nor over research free.,2.3
SHOP0491,P00020,CUST00364,Likely bad long maintain shoulder wish enjoy power glass thank party.,2.7
SHOP0064,P00623,CUST00160,Stand television center new local including peace result country might financial.,2.7
SHOP0491,P00854,CUST00215,World law change stay listen detail.,3.0
SHOP0132,P00411,CUST00042,Response per recognize increase data difficult enjoy again.,1.1
SHOP0378,P00503,CUST00563,Responsibility one town student feel really another inside.,2.4
SHOP0259,P00144,CUST00875,Maybe east film kind cost culture available water defense can political.,2.3
SHOP0180,P00330,CUST00207,South turn step well discussion different start international follow choose wrong instead program.,2.4
SHOP0347,P00422,CUST00931,Pretty building standard people similar for effect agent.,3.9
SHOP0066,P00753,CUST00995,Year fire election at poor sport leave space mind local you member.,2.3
SHOP0425,P00147,CUST00819,Hard itself available else hear policy door.,3.7
SHOP0263,P00396,CUST00024,Truth serious away determine whose reveal including social yeah work authority.,2.6
SHOP0407,P00390,CUST00957,Improve enter share not student now season president tonight certainly meeting best military.,1.3
SHOP0145,P00483,CUST00415,Reach easy watch local clearly short.,5.0
SHOP0374,P00891,CUST00921,What section environment provide leg nor candidate attorney.,4.6
SHOP0449,P00378,CUST00028,Fund teacher force what happen ready authority unit short company involve born.,2.9
SHOP0003,P00640,CUST00402,Spring offer hundred moment though public.,4.3
SHOP0441,P00967,CUST00724,A talk money policy again wish economy thousand store together American author well.,1.8
SHOP0245,P00896,CUST00298,Community seek sell wife increase already often professor exist author loss year than help.,1.8
SHOP0043,P00866,CUST00956,Wish happen American upon then forward defense condition effect article firm born.,2.5
SHOP0281,P00978,CUST00628,Action that finish player morning manager approach clear study number space.,3.5
SHOP0045,P00988,CUST00441,Operation news listen public sign but onto network wear father.,4.7
SHOP0180,P00330,CUST00024,Include tax ten type need second citizen art one peace power specific.,4.1
SHOP0181,P00942,CUST00655,Admit head system rather worry big law ability live leave over power.,1.7
SHOP0302,P00769,CUST00166,This five resource long movie today though happen over establish our know.,2.5
SHOP0033,P00836,CUST00967,Stay social look example home civil cover admit which.,3.5
SHOP0288,P00032,CUST00169,Themselves be property system notice system down bill start most game have.,3.1
SHOP0023,P00621,CUST00557,Relationship two know over begin say.,5.0
SHOP0315,P00282,CUST00233,Brother yard eye wait although appear all dinner company customer.,3.6
SHOP0234,P00944,CUST00614,Kitchen mother speech figure nice mind suffer seem visit happen can up ask.,2.0
SHOP0041,P00629,CUST00996,Number real poor main face treat interview cost.,1.8
SHOP0166,P00697,CUST00576,Sister item stay low enough indeed bit better certainly.,3.8
SHOP0268,P00168,CUST00879,Wind at successful behind require better traditional hard try oil direction issue opportunity.,2.0
SHOP0077,P00614,CUST00441,Agree per score ball include nature sound a miss adult better win process.,4.6
SHOP0290,P00512,CUST00536,Military pay need indeed picture college read training result floor produce be plan.,2.9
SHOP0433,P00314,CUST00212,Relationship miss serve center true recognize.,4.7
SHOP0048,P00233,CUST00125,Catch law production her decision game.,3.4
SHOP0132,P00362,CUST00354,Wall case imagine so put fill get north fine shake thousand yeah he cold.,3.7
